07500	Mobile~phone
07501	Mobile~phone
07502	Mobile~phone
07503	Mobile~phone
07504	Mobile~phone
07505	Mobile~phone
07506	Mobile~phone
07507	Mobile~phone
07508	Mobile~phone
07509	Mobile~phone~(Jersey)
07510	Mobile~phone
07511	Mobile~phone
07512	Mobile~phone
07513	Mobile~phone
07514	Mobile~phone
07515	Mobile~phone
07516	Mobile~phone
07517	Mobile~phone
07518	Mobile~phone
07519	Mobile~phone
07520	Mobile~phone
07521	Mobile~phone
07522	Mobile~phone
07523	Mobile~phone
07525	Mobile~phone
07526	Mobile~phone
07527	Mobile~phone
07528	Mobile~phone
07529	Mobile~phone
07530	Mobile~phone
07531	Mobile~phone
07532	Mobile~phone
07533	Mobile~phone
07534	Mobile~phone
07535	Mobile~phone
07536	Mobile~phone
07537	Mobile~phone
07538	Mobile~phone
07539	Mobile~phone
07540	Mobile~phone
07541	Mobile~phone
07542	Mobile~phone
07543	Mobile~phone
07544	Mobile~phone
07545	Mobile~phone
07546	Mobile~phone
07547	Mobile~phone
07548	Mobile~phone
07549	Mobile~phone
07550	Mobile~phone
07551	Mobile~phone
07552	Mobile~phone
07553	Mobile~phone
07554	Mobile~phone
07555	Mobile~phone
07556	Mobile~phone
07557	Mobile~phone
07558	Mobile~phone
07559	Mobile~phone
07560	Mobile~phone
07561	Mobile~phone
07562	Mobile~phone
07563	Mobile~phone
07564	Mobile~phone
07565	Mobile~phone
07566	Mobile~phone
07567	Mobile~phone
07568	Mobile~phone
07569	Mobile~phone
07570	Mobile~phone
07572	Mobile~phone
07573	Mobile~phone
07574	Mobile~phone
07575	Mobile~phone
07576	Mobile~phone
07577	Mobile~phone
07578	Mobile~phone
07579	Mobile~phone
07580	Mobile~phone
07581	Mobile~phone
07582	Mobile~phone
07583	Mobile~phone
07584	Mobile~phone
07585	Mobile~phone
07586	Mobile~phone
07587	Mobile~phone
07588	Mobile~phone
07589	Mobile~phone
07590	Mobile~phone
07591	Mobile~phone
07592	Mobile~phone
07593	Mobile~phone
07594	Mobile~phone
07595	Mobile~phone
07596	Mobile~phone
07597	Mobile~phone
07598	Mobile~phone
07599	Mobile~phone
07600	Radiopaging
07602	Radiopaging
07623	Radiopaging
07624	Mobile~phone~(Isle~of~Man)
07625	Radiopaging
07626	Radiopaging
07640	Radiopaging
07641	Radiopaging
07644	Radiopaging
07654	Radiopaging
07659	Radiopaging
07660	Radiopaging
07661	Radiopaging
07663	Radiopaging
07666	Radiopaging
07669	Radiopaging
07677	Radiopaging
07681	Radiopaging
07693	Radiopaging
07699	Radiopaging
07700	Mobile~phone
07701	Mobile~phone
07702	Mobile~phone
07703	Mobile~phone
07704	Mobile~phone
07705	Mobile~phone
07706	Mobile~phone
07707	Mobile~phone
07708	Mobile~phone
07709	Mobile~phone
07710	Mobile~phone
07711	Mobile~phone
07712	Mobile~phone
07713	Mobile~phone
07714	Mobile~phone
07715	Mobile~phone
07716	Mobile~phone
07717	Mobile~phone
07718	Mobile~phone
07719	Mobile~phone
07720	Mobile~phone
07721	Mobile~phone
07722	Mobile~phone
07723	Mobile~phone
07724	Mobile~phone
07725	Mobile~phone
07726	Mobile~phone
07727	Mobile~phone
07728	Mobile~phone
07729	Mobile~phone
